LEGISLATURA,ARCHIVO_FUENTE,NOMBRE_Y_APELLIDOS,ESTADO_CIVIL,REGIMEN_ECONOMICO_MATRIMONIAL,FECHA_ELECCION_PARLAMENTARIO,FECHA_PRESENTACION_CREDENCIAL_CAMARA,CARGO,CIRCUNSCRIPCION,RENTAS_NUM_PERCEPCIONES_SALARIALES,RENTAS_TOTAL_SALARIALES,RENTAS_DETALLE_SALARIALES,RENTAS_NUM_DIVIDENDOS,RENTAS_TOTAL_DIVIDENDOS,RENTAS_DETALLE_DIVIDENDOS,RENTAS_NUM_INTERESES,RENTAS_TOTAL_INTERESES,RENTAS_DETALLE_INTERESES,RENTAS_NUM_OTRAS,RENTAS_TOTAL_OTRAS,RENTAS_DETALLE_OTRAS,CANTIDAD_PAGADA_POR_IRPF,BIENES_NUM_INMUEBLES_URBANOS,BIENES_DETALLE_INMUEBLES_URBANOS,BIENES_NUM_INMUEBLES_RUSTICOS,BIENES_DETALLE_INMUEBLES_RUSTICOS,BIENES_NUM_SOCIEDADES_NO_COTIZADAS,BIENES_DETALLE_SOCIEDADES_NO_COTIZADAS,DEPOSITOS_NUM_CUENTAS,DEPOSITOS_SALDO_TOTAL,DEPOSITOS_DETALLE_CUENTAS,OTROS_BIENES_NUM_DEUDA_PUBLICA,OTROS_BIENES_DETALLE_DEUDA_PUBLICA,OTROS_BIENES_NUM_ACCIONES,OTROS_BIENES_DETALLE_ACCIONES,OTROS_BIENES_NUM_SOCIEDADES_MAS_5PCT,OTROS_BIENES_DETALLE_SOCIEDADES_MAS_5PCT,VEHICULOS_NUM_TOTAL,VEHICULOS_DESCRIPCION,OTROS_NO_DECLARADOS_NUM,OTROS_NO_DECLARADOS_VALOR_TOTAL,OTROS_NO_DECLARADOS_DESCRIPCION,DEUDAS_NUM_TOTAL,DEUDAS_IMPORTE_CONCEDIDO_TOTAL,DEUDAS_SALDO_PENDIENTE_TOTAL,DEUDAS_DESCRIPCION_ACREEDOR,OBSERVACIONES,TOTAL_INGRESOS_DECLARADOS,TOTAL_ACTIVOS_LIQUIDOS,POSICION_NETA_LIQUIDA,depositos_saldo_total_directo,num_otros_bienes_derechos,otros_bienes_derechos_detalle
XIII,deputy_013_assets_000011_001_e_0002044_20190627.json,Jose Carlos Durán Peralta,Soltero,,28/04/2019,07/05/2019,Diputado,Málaga,1,42081.62,concepto:Salario Concejal Ayuntamiento de Málaga en Régimen de dedicación exclusiva. Rendimiento neto. (2018); euros:42081.62,0,0.0,,2,832.72,concepto:Rendimientos capital mobiliario. (2018); euros:246.4 | concepto:Rendimientos fondos de inversión (2018); euros:586.32,1,2304.76,concepto:Rendimiento neto arrendamiento inmueble (2018); euros:2304.76,9873.56,1,clase:Vivienda; situacion:Málaga; fecha_adquisicion:13/08/2018; derecho:derecho sobre el 50%; titulo:Compraventa,0,,0,,1,45414.62,tipo:Cuenta corriente y ahorro. (2018); saldo:45414.62,0,,0,,0,,1,fecha_adquisicion:25/03/2019; descripcion:Peugeot 2008,1,25000.0,descripcion:Seguro de vida; valor:25000,1,50000.0,49049.19,descripcion:Préstamo hipotecario; fecha_concesion:13/08/2018; importe_concedido:50000; saldo_pendiente:49049.19,MODIFICACIÓN_ para actualizar los datos de la declaración de la renta del ejercicio 2018.,45219.100000000006,70414.62,21365.429999999997,,,
XIII,deputy_013_assets_000011_002_e_0009761_20190927.json,José Carlos Durán Peralta,Soltero,,28/04/2019,07/05/2019,Diputado,Málaga,1,42081.62,concepto:Salario concejal Ayuntamiento de Málaga en régimen de dedicación exclusiva. rendimiento neto. (2018); euros:42081.62,2,-339.9200000000001,concepto:Rendimiento capital mobiliario. (2018); euros:246.4 | concepto:Rendimiento fondos de inversión. (2018); euros:-586.32,1,2304.76,concepto:Rendimiento neto arrendamiento inmueble. (2018); euros:2304.76,0,0.0,,9873.56,0,,0,,0,,1,66688.2,descripcion:Cuenta corriente y ahorro. (2018); saldo:66688.2,0,,0,,0,,1,fecha_adquisicion:25/03/2019; descripcion:Peugeot 2008,1,10373.57,descripcion:Fondo de inversión ING. (2018); valor:10373.57,0,0.0,0.0,,La vivienda sita en Málaga consignada en la declaración de bienes de inicio de legislatura ha sido vendida en el mes de julio de 2019. Como consecuencia han sido cancelados el préstamo hipotecario y el seguro de vida declarados anteriormente.,44046.46000000001,77061.76999999999,77061.76999999999,,,
XIII,deputy_014_assets_000056_000_e_0000185_20190508.json,VICENTE BETORET COLL,CASADO,SEPARACION DE BIENES,28-04-2019,07-05-2019,Diputado,VALENCIA,1,86849.02,concepto:RENDIMIENTOS DE TRABAJO; euros:86849.02,1,0.34,euros:0.34,0,0.0,,2,3935.81,concepto:RENTA ALQUILER VIVIENDA; euros:3356 | concepto:RENDIMIENTOS NETOS ACTIVIDAD PROFESIONAL; euros:579.81,28921.52,0,,0,,0,,1,1000.0,saldo:1000,0,,0,,0,,1,fecha_adquisicion:2013; descripcion:AUTOMOVIL BMW X3,1,1604.07,descripcion:PLAN DE PENSIONES; valor:1604.07,3,496856.0,362517.0,fecha_concesion:27-2-2004; importe_concedido:135000; saldo_pendiente:61974 | fecha_concesion:15-2-2008; importe_concedido:142000; saldo_pendiente:97181 | fecha_concesion:22-9-2016; importe_concedido:219856; saldo_pendiente:203362,,90785.17,2604.07,-359912.93,,,
XIII,deputy_014_assets_000056_002_e_0009882_20191002.json,VICENTE BETORET COLL,CASADO,SEPARACIÓN DE BIENES,28 DE ABRIL DE 2019,07 DE MAYO DE 2019,Diputado,VALENCIA,1,87005.55,"concepto:REDIMIENTOS NETOS DE TRABAJO; euros:87.005,55 €",0,0.0,,0,0.0,,2,5661.36,"concepto:RENTAS ALQUILER VIVIENDA, RENDIMIENTOS NETOS; euros:3.178,24 € | concepto:ACTIVIDAD PROFESIONAL; euros:2.483,12 €",31230.18,2,clase:PISO; situacion:VALENCIA; fecha_adquisicion:2004; derecho:PLENO DOMINIO; titulo:COMPRAVENTA | clase:PISO; situacion:VALENCIA; fecha_adquisicion:2016; derecho:PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,1,1000.0,saldo:1.000 €,0,,0,,0,,1,fecha_adquisicion:2013; descripcion:AUTOMÓVIL BMW X3,2,2037.54,"descripcion:PLAN DE PENSIONES A FECHA 02.10.19; valor:1.899,02 € | descripcion:PLAN DE PENSIONES A FECHA 02.10.19; valor:138,52 €",3,496856.0,361157.87,"descripcion:HIPOTECARIO; fecha_concesion:27/02/2004; importe_concedido:135.000 €; saldo_pendiente:59.413,25 € | descripcion:HIPOTECARIO; fecha_concesion:15/02/2008; importe_concedido:142.000 €; saldo_pendiente:95.115,71 € | descripcion:HIPOTECARIO; fecha_concesion:22/09/2016; importe_concedido:219.856 €; saldo_pendiente:206.628,91 €",,92666.91,3037.54,-358120.33,,,
XIII,deputy_015_assets_000014_000_e_0000049_20190507.json,MARÍA VICTORIA ROSELL AGUILAR,DIVORCIADA,,28 DE ABRIL DE 2019,7 DE MAYO DE 2019,Diputado,LAS PALMAS,1,97809.07,procedencia:MINISTERIO DE JUSTICIA; concepto:SALARIO; euros:97809.07,0,0.0,,1,60.12,"concepto:Intereses o rendimientos de cuentas, de pósitos y activos financieros; euros:60.12",0,0.0,,28653.72,1,clase:VIVIENDA HABITUAL; situacion:LAS PALMAS DE GRAN CANARIA; fecha_adquisicion:2002; derecho:PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,1,16561.58,entidad:SANTANDER OPEN BANK Y BANCO CAMINOS; saldo:16561.58,0,,1,descripcion:ACCIONES-CARTERA VALORES; valor:11621.88,0,,2,fecha_adquisicion:1999; descripcion:RENAULT SCENIC | fecha_adquisicion:2008; descripcion:MARCEDES CLASE A,0,0.0,,1,212689.0,109831.3,descripcion:PRESTAMO HIPOTECARIO VIVIENDA HABITUAL; fecha_concesion:21.12.2010; importe_concedido:212689; saldo_pendiente:109831.3,,97869.19,16561.58,-93269.72,,,
XIII,deputy_015_assets_000014_002_e_0010979_20191119.json,María Victoria Rovell Azalar,,,,,Diputada,Las Palmas,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputada electa de la XIV Legislatura.,0.0,0.0,0.0,,,
XIII,deputy_016_assets_000013_000_e_0000045_20190507.json,Adolfo Pérez Abellás,Divorciado,,28/04/2019,07/05/2019,Diputado,Ourense,1,2918.34,procedencia:Universidad de Vigo; concepto:Nómina; euros:2918.34,0,0.0,,0,0.0,,0,0.0,,12494.17,3,clase:Piso; situacion:Ourense; fecha_adquisicion:1986; derecho:Pleno dominio; titulo:compraventa | clase:Plaza Garaje; situacion:Ourense; fecha_adquisicion:1986; derecho:Pleno dominio; titulo:compraventa | clase:Finca; situacion:Ourense; fecha_adquisicion:1997; derecho:Pleno dominio; titulo:compraventa,1,clase:Finca; situacion:Ourense; fecha_adquisicion:1998; derecho:Pleno dominio; titulo:compraventa,0,,1,22183.0,tipo:Plan de Pensiones; saldo:22183,0,,0,,0,,1,fecha_adquisicion:2008; descripcion:Mercedes Avantgarde 200 Turbocompressor,0,0.0,,1,150000.0,73946.56,fecha_concesion:3/3/2008; importe_concedido:150000; saldo_pendiente:73946.56,,2918.34,22183.0,-51763.56,,,
XIII,deputy_016_assets_000013_002_e_0010093_20191008.json,Adolfo Pérez Abellás,Divorciado,,28/04/2019,07/05/2019,Diputado,,1,2918.34,"procedencia:Nómina Universidad de Vigo; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:2918.34",0,0.0,,0,0.0,,0,0.0,,12494.17,0,,0,,0,,1,23599.16,tipo:Plan de Pensiones; saldo:23599.16,0,,0,,0,,1,fecha_adquisicion:2008; descripcion:Mercedes Avantgarde 200 Turbocompressor,0,0.0,,1,150000.0,70569.91,fecha_concesion:3/3/2008; importe_concedido:150000; saldo_pendiente:70569.91,,2918.34,23599.16,-46970.75,,,
XIII,deputy_017_assets_000015_000_e_0000053_20190507.json,FUENSANTA LIMA CID,CASADA,GANANCIALES,28/04/2019,07/05/2019,DIPUTADO,MÁLAGA,2,55806.28999999999,"procedencia:AYUNTAMIENTO DE MUAS; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y retribuciones; euros:6.330,84 | procedencia:SENADO; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y retribuciones; euros:49.475,45",0,0.0,,0,0.0,,0,0.0,,14114.17,1,clase:VIVIENDA UNIFAMILIAR; situacion:MIJAS (MÁLAGA); fecha_adquisicion:03/2001; derecho:GANANCIAL,0,,0,,1,3176.0,saldo:3.176,0,,0,,0,,2,fecha_adquisicion:2016; descripcion:RENAULT MEGANE (SEGUNDA MANO) | fecha_adquisicion:2017; descripcion:CITROEN C4 (SEGUNDA MANO),1,2000.0,descripcion:PLAN PENSIONES VIDACAIXA; valor:2.000,2,85136.63,44864.07,"descripcion:PRESTAMO HIPOTECARIO (LA CAIXA); fecha_concesion:16/03/2001; importe_concedido:81.136,63; saldo_pendiente:43.891,19 | descripcion:PRESTAMO PERSONAL (LA CAIXA); fecha_concesion:08/11/2016; importe_concedido:4.000; saldo_pendiente:972,88",,55806.28999999999,5176.0,-39688.07,,,
XIII,deputy_017_assets_000015_002_e_0009880_20191002.json,FUENSANTA LIMA CID,CASADA,GANANCIALES,28/04/2019,07/05/2019,Diputado,MÁLAGA,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,1,6.45862,"tipo:CUENTA CORRIENTE; saldo:6,458.62 €",0,,0,,0,,0,,0,0.0,,2,85136.63,42510.34,"descripcion:PRÉSTAMO HIPOTECARIO; acreedor:LA CAIXA; fecha_concesion:16/03/2001; importe_concedido:81.136,63 €; saldo_pendiente:42.220,89 € | descripcion:PRÉSTAMO PERSONAL; acreedor:LA CAIXA; fecha_concesion:08/11/2016; importe_concedido:4.000 €; saldo_pendiente:289,45 €",Me remito a mi declaración anterior para todo aquello que no he modificado,0.0,6.45862,-42503.88138,,,
XIII,deputy_018_assets_000016_000_e_0000054_20190507.json,JOAN MESQUIDA FERRANDO,CASADO,SEPARACION DE BIENES,28 DE ABRIL DE 2019,7 DE MAYO DE 2019,Diputado,ILLES BALEARS,1,71808.31,"concepto:RETRIBUCIONES POR CUENTA AJENA; euros:71.808,31",0,0.0,,1,277.88,"concepto:INTERESES DE CUENTAS CORRIENTES; euros:277,88",0,0.0,,21505.35,5,clase:VIVIENDA CON TRES PLAZAS DE GARAJE; situacion:PALMA; fecha_adquisicion:2006; derecho:100% PROPIEDAD; titulo:COMPRAVENTA | clase:VIVIENDA; situacion:MAHON; fecha_adquisicion:2018; derecho:50% PROPIEDAD; titulo:ADJUDICACIÓN SUBASTA PÚBLICA | clase:APARCAMIENTO; situacion:PALMA; fecha_adquisicion:2013; derecho:100% PROPIEDAD; titulo:COMPRAVENTA | clase:APARCAMIENTO; situacion:PALMA; fecha_adquisicion:2015; derecho:100% PROPIEDAD; titulo:COMPRAVENTA | clase:APARCAMIENTO; situacion:PALMA; fecha_adquisicion:2016; derecho:100% PROPIEDAD; titulo:COMPRAVENTA,0,,0,,2,207000.0,tipo:DEPÓSITO EN CUENTAS CORRIENTES PLAN DE AHORRO ING; saldo:177.000 | tipo:DEPÓSITO EN CUENTAS CORRIENTES PLAN DE AHORRO ING; saldo:30.000,0,,0,,0,,2,fecha_adquisicion:2017; descripcion:VEHICULO MODELO SMART | fecha_adquisicion:2018; descripcion:MOTOCICLETA YAMAHA,0,0.0,,2,101140.0,19525.88,"descripcion:PRESTAMO HIPOTECARIO (BANKIA); fecha_concesion:2006; importe_concedido:84.140; saldo_pendiente:4.838,88 | descripcion:PRESTAMO PERSONAL (ING); fecha_concesion:2018; importe_concedido:17.000; saldo_pendiente:14.687",,72086.19,207000.0,187474.12,,,
XIII,deputy_019_assets_000017_000_e_0000056_20190507.json,MARGARITA PROHENS RIGO,CASADA,SEPARACIÓN DE BIENES,28/04/2019,07/05/2019,Senador,ILLES BALEARS,1,60591.38,concepto:RENDIMIENTOS DEL TRABAJO; euros:60591.38,1,0.18,"concepto:Dividendos y participación en beneficios de sociedades, comunidades o entidades de cualquier clase; euros:0.18",1,478.39,"concepto:Intereses o rendimientos de cuentas, de depósitos y activos financieros; euros:478.39",0,0.0,,15985.77,1,clase:PISO; situacion:ILLES BALEARS; fecha_adquisicion:16/08/2010; derecho:50%; titulo:COMPRAVENTA,0,,0,,9,76501.56999999999,tipo:PLAN DE AHORRO; saldo:20079.68 | tipo:CUENTA CORRIENTE; saldo:18274.64 | tipo:CUENTA CORRIENTE; saldo:10837.64 | tipo:CUENTA CORRIENTE; saldo:2043.68 | tipo:CUENTA CORRIENTE; saldo:94.5 | tipo:FONDO; saldo:3134.32 | tipo:DEPÓSITO; saldo:2500.0 | tipo:FONDO; saldo:15524.83 | tipo:FONDO; saldo:4012.28,0,,1,descripcion:1 ACCION SANTANDER; valor:4.31,0,,1,fecha_adquisicion:26/09/2017; descripcion:AUDI Q5,0,0.0,,2,160000.0,116931.66,descripcion:HIPOTECA PRIMERA VIVIENDA; fecha_concesion:16/08/2010; importe_concedido:55770.5; saldo_pendiente:41458.65 | descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:16/08/2010; importe_concedido:104229.5; saldo_pendiente:75473.01,,61069.95,76501.56999999999,-40430.09000000001,,,
XIII,deputy_019_assets_000017_002_e_0010081_20191008.json,MARGARITA PROHENS RIGO,DIVORCIADA,,28/04/2019,07/05/2019,Senador,ILLES BALEARS,1,62812.28,concepto:RENDIMIENTOS DEL TRABAJO; euros:62812.28,1,0.19,euros:0.19,1,317.66,euros:317.66,0,0.0,,16049.71,0,,0,,0,,9,182889.88,tipo:PLAN DE AHORRO; saldo:20079.68 | tipo:CUENTA CORRIENTE; saldo:124065.95 | tipo:FONDO; saldo:3134.32 | tipo:CUENTA CORRIENTE; saldo:10834.64 | tipo:FONDO; saldo:16124.83 | tipo:CUENTA CORRIENTE; saldo:2043.68 | tipo:FONDO; saldo:4012.28 | tipo:CUENTA CORRIENTE; saldo:94.5 | tipo:DEPÓSITO; saldo:2500.0,0,,1,descripcion:1 ACCIÓN SANTANDER; valor:4.31,0,,1,fecha_adquisicion:26/09/2017; descripcion:AUDI Q5 (año matriculación 2013),0,0.0,,0,0.0,0.0,,,63130.130000000005,182889.88,182889.88,,,
XIII,deputy_020_assets_000018_000_e_0000058_20190507.json,MARIA CARMEN RIOLOBOS REGADERA,CASADA,GANANCIALES,28 DE ABRIL DE 2019,7 DE MAYO DE 2019,Senador,TOLEDO,1,6982.45,concepto:TRIENIOS JJ.CC DE CASTILLA-LA MANCHA; euros:6982.45,1,3.78,concepto:VARIAS CUENTAS; euros:3.78,0,0.0,,0,0.0,,31128.3,6,clase:VIVIENDA; situacion:TALAVERA DE LA REINA; fecha_adquisicion:16/12/1986; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA | clase:VIVIENDA; situacion:MADRID; fecha_adquisicion:25/08/2006; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA | clase:LOCAL; situacion:TALAVERA DE LA REINA; fecha_adquisicion:16/11/1989; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA | clase:APARTAMENTO; situacion:TOLEDO; fecha_adquisicion:10/06/2008; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA | clase:LOCAL; situacion:ARGANDA DEL REY; fecha_adquisicion:JULIO 2015; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA | clase:4 PLAZAS DE GARAGE; situacion:ARGANDA DEL REY; fecha_adquisicion:JULIO 2015; derecho:PROPIEDAD 50%; titulo:COMPRAVENTA,3,clase:FINCA; situacion:EL TORNO (CÁCERES); fecha_adquisicion:20/05/2014; derecho:PROPIEDAD 1/5; titulo:HERENCIA | clase:FINCA; situacion:EL TORNO (CÁCERES); fecha_adquisicion:20/05/2014; derecho:PROPIEDAD 1/5; titulo:HERENCIA | clase:FINCA; situacion:EL TORNO (CÁCERES); fecha_adquisicion:20/05/2014; derecho:PROPIEDAD 1/5; titulo:HERENCIA,0,,1,82095.21,descripcion:VARIAS CUENTAS (31/12/2017); saldo:82095.21,0,,0,,0,,1,fecha_adquisicion:01/03/2010; descripcion:PEUGEOT 407 HDI GRIS PLATA,1,0.0,descripcion:PLAN DE PREVISIÓN SOCIAL EMPRESARIAL (CORTES GENERALES),4,692400.0,384617.12,descripcion:CRÉDITO HIPOTECARIO CAJA RURAL DE CLM; fecha_concesion:28/08/2015; importe_concedido:150000; saldo_pendiente:118462.71 | descripcion:CRÉDITO HIPOTECARIO CAJA MAR; fecha_concesion:21/09/2005; importe_concedido:360000; saldo_pendiente:141420.93 | descripcion:CRÉDITO IBERCAJA; fecha_concesion:25/07/2007; importe_concedido:14720; saldo_pendiente:10139.04 | descripcion:CRÉDITO IBERCAJA; fecha_concesion:25/07/2007; importe_concedido:167680; saldo_pendiente:114594.44,"Patrimonio Inmobiliario: - Diseminado en Herreruela de Oropesa, Toledo. Fecha adquisición 25/11/1990. Compra 50% - Dos plazas de garaje en Madrid. Fecha adquisición 25/08/2006. Compra 50% - Dos plazas garajes. Arganda del Rey. fecha de adquisición diciembre 2015 - Tres solares. El Torno (Cáceres). Herencia, pro-indiviso 1/5 - Casa. La fragua. El Torno (Cáceres). Herencia, pro-indiviso 1/5 - Finca cerezos. El Torno (Cáceres). Herencia, pro-indiviso 1/5 - Casa vivienda de 115 m2 en El Torno (Cáceres). Herencia pro-indiviso 1/3 - Casa vivienda de 52 m2 en El Torno (Cáceres). herencia pro-indiviso 1/3 - Corral 28 m2 de 28 m2 en El Torno (Cáceres). Herencia Pro-indiviso 1/3",6986.23,82095.21,-302521.91,,,
XIII,deputy_020_assets_000018_002_e_0010692_20191029.json,MARIA CARMEN RIOLOBOS REGADERA,CASADA,GANANCIALES,28 ABRIL 2019,7 MAYO 2019,Senador,TOLEDO,1,1958.62,concepto:JUNTA DE COMUNIDADES DE C-LM; euros:1958.62,0,0.0,,1,7.32,concepto:VARIAS CUENTAS; euros:7.32,1,2357.56,concepto:BIENES INMUEBLES; euros:2357.56,17864.12,6,clase:VIVIENDA; situacion:TALAVERA DE LA REINA; fecha_adquisicion:16/12/1986; derecho:PROPIEDAD 50% COMPRAVENTA | clase:VIVENDA; situacion:MADRID; fecha_adquisicion:25/08/2006; derecho:PROPIEDAD 50% COMPRAVENTA | clase:LOCAL; situacion:TALAVERA DE LA REINA; fecha_adquisicion:16/11/1989; derecho:PROPIEDAD 50% COMPRAVENTA | clase:APARTAMENTO; situacion:TOLEDO; fecha_adquisicion:10/06/2008; derecho:PROPIEDAD 50% COMPRAVENTA | clase:LOCAL; situacion:ARGANDA DEL REY; fecha_adquisicion:JULIO 2015; derecho:PROPIEDAD 50% COMPRAVENTA | clase:4 PLAZAS DE GARAJE; situacion:ARGANDA DEL REY; fecha_adquisicion:JULIO 2015; derecho:PROPIEDAD 50% COMPRAVENTA,3,"clase:FINCA CEREZOS; situacion:EL TORNO, CÁCERES; fecha_adquisicion:20/05/2014; derecho:HERENCIA. PROPIEDAD 1/5 | clase:CASA FRAGUA; situacion:EL TORNO, CÁCERES; fecha_adquisicion:20/05/2014; derecho:HERENCIA. PROPIEDAD 1/3 | clase:CASA VIVENDA 115 m2; situacion:EL TORNO, CÁCERES; fecha_adquisicion:20/05/2014; derecho:HERENCIA. PROPIEDAD 1/3",0,,1,79312.79,descripcion:VARIAS CUENTAS (EL 50%); saldo:79312.79,0,,0,,0,,1,fecha_adquisicion:01/03/2010; descripcion:PEUGEOT 407 HDI GRIS PLATA,1,18864.41,descripcion:PLAN DE PREVISIÓN SOCIAL EMPRESARIAL (CORTES GENERALES); valor:18864.41,4,692400.0,366010.94,descripcion:CRÉDITO HIPOTECARIO CAJA RURAL DE CLM (06/05/2019); fecha_concesion:28/08/2015; importe_concedido:150000.0; saldo_pendiente:118462.71 | descripcion:CRÉDITO HIPOTECARIO CAJA MAR (21/08/2019); fecha_concesion:21/09/2015; importe_concedido:360000.0; saldo_pendiente:126054.93 | descripcion:CRÉDITO IBERCAJA (31/07/2019); fecha_concesion:25/07/2007; importe_concedido:14720.0; saldo_pendiente:9879.24 | descripcion:CRÉDITO IBERCAJA (31/07/2019); fecha_concesion:25/07/2007; importe_concedido:167680.0; saldo_pendiente:111614.06,Patrimonio Inmobiliario: -Diseminado en Herreruela de Oropesa. Toledo. Fecha adquisición 25/11/1990. Compra 50% -Dos Plazas garaje en Madrid. Fecha adquisición 25/08/2006. Compraventa 50% -Casa vivienda de 52 m2. El Torno (Cáceres). 20/05/2014. Herencia pro-indiviso 1/3 -Casa vivienda de 28 m2. El Torno (Cáceres). 20/05/2014. Herencia pro-indiviso 1/3 -Plaza de garaje en Toledo. Fecha de adquisición en 2008. Compra 50 %,4323.5,98177.2,-267833.74,,,
XIII,deputy_021_assets_000020_000_e_0000063_20190507.json,JUAN FRANCISCO SERRANO MARTÍNEZ,SOLTERO,,28 DE ABRIL DE 2019,07/05/2019,Senador,JAÉN,1,39574.22,"concepto:SALARIO ALCALDE AYUNTAMIENTO; euros:39.574,22 €",0,0.0,,0,0.0,,1,0.0,concepto:ARRENDAMIENTO VIVIENDA; euros:760€/MES,7218.28,1,clase:VIVIENDA; situacion:JAÉN; fecha_adquisicion:10/2018; derecho:PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,1,8644.35,"tipo:CUENTA CORRIENTE; saldo:8.644,35 €",0,,0,,0,,1,fecha_adquisicion:ABRIL 2017; descripcion:BMW SERIE 1,0,0.0,,2,220242.52,215979.95,"descripcion:HIPOTECA VIVIENDA; fecha_concesion:18/09/2018; importe_concedido:190.000 €; saldo_pendiente:187.373,91€ | descripcion:PRÉSTAMO PERSONAL; fecha_concesion:17/10/2018; importe_concedido:30.242,52 €; saldo_pendiente:28.606,04€",,39574.22,8644.35,-207335.6,,,
XIII,deputy_021_assets_000020_002_e_0010193_20191011.json,JUAN FRANCISCO SERRANO,SOLTERO,,28 DE ABRIL DE 2019,07/05/2019,Diputado,JAÉN,0,0.0,,0,0.0,,0,0.0,,0,0.0,,7469.59,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,3,260242.52,245854.34000000003,descripcion:HIPOTECA VIVIENDA; fecha_concesion:18/09/2019; importe_concedido:190000; saldo_pendiente:185477.42 | descripcion:PRESTAMO MASTER; fecha_concesion:17/10/2018; importe_concedido:30242.52; saldo_pendiente:21509.73 | descripcion:PRESTAMO PERSONAL; fecha_concesion:20/06/2019; importe_concedido:40000; saldo_pendiente:38867.19,"SE HAN ACTUALIZADO LOS IMPORTES CORRESPONDIENTES A LA CANTIDAD PAGADA POR IRPF DE 2018, EL SALDO DE LAS CUENTAS CORRIENTES Y LOS PRÉSTAMOS HIPOTECARIOS, DEL MÁSTER Y PERSONAL. EN EL RESTO DE LA DECLARACIÓN ME REMITO A LA PRESENTADA ANTERIORMENTE.",0.0,0.0,-245854.34000000003,,,
XIII,deputy_022_assets_000019_000_e_0000062_20190507.json,LAURA BERJA VEGA,CASADA,GANANCIALES,28 DE ABRIL DE 2019,07/05/2019,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,12193.0,0,,0,,0,,1,75649.55,"saldo:75.649,55 €",0,,0,,0,,2,fecha_adquisicion:DICIEMBRE 2016; descripcion:RENAULT KADJAR (a nombre del cónyuge) | fecha_adquisicion:FEBRERO 2017; descripcion:RENAULT CLIO (segunda mano),1,10000.0,descripcion:Microcrédito al PSOE; valor:10.000 €,0,0.0,0.0,,,0.0,85649.55,85649.55,,,
XIII,deputy_022_assets_000019_002_e_0010998_20191120.json,LINCRA BERTA VEGA,,,,,Diputada,JAÉN,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputada electa de la XIV Legislatura.,0.0,0.0,0.0,,,
